GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
8600000US10984,10984,ZCTA5 10984,984,110,128520,14775,90.0,5.0,112571,14897,23.9,8.7,7985,5350,38.7,9.7,20778,2370,1.9,3.2,4300,6,0.0,3.2,-,**,35.9,9.2,40254,12036,900,109,129728,16932,7.1,4.8,73538,44201,18.1,9.4,110714,33990,36.7,9.7,137915,15009,16.8,9.0,76808,28167,18.1,9.0,200483,35708,3.2,2.4,145290,22567,3317,377,39093,4516,88.0,6.2,38465,4646,8.2,5.4,41277,27573,0.0,1.0,-,**,3.8,2.8,48985,12199,0.0,1.0,-,**,0.0,1.0,-,**,0.0,1.0,-,**,19.5,6.6,28290,3676,70.8,8.7,40459,6073,32.4,(X),(X),(X),34.4,(X),(X),(X),28.7,(X),(X),(X)
8600000US10985,10985,ZCTA5 10985,6,11,N,N,100.0,100.0,N,N,0.0,100.0,N,N,100.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,6,11,N,N,0.0,100.0,N,N,0.0,100.0,N,N,100.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,0.0,100.0,N,N,13,20,N,N,100.0,82.2,N,N,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,0.0,82.3,-,**,100.0,82.2,N,N,0.0,(X),(X),(X),0.0,(X),(X),(X),0.0,(X),(X),(X)
8600000US10986,10986,ZCTA5 10986,667,94,153451,35242,88.8,6.4,147335,36857,17.1,7.0,46296,61275,27.9,9.7,19826,3843,0.0,4.8,-,**,4.2,4.0,8071,7274,20.7,8.2,38943,13014,551,92,170680,41768,4.9,4.5,N,N,32.5,12.8,N,N,43.4,12.7,N,N,8.7,6.2,N,N,8.5,5.1,N,N,2.0,3.1,N,N,2103,334,48634,11261,96.6,2.6,48934,11812,1.4,1.8,69431,45459,0.0,1.5,-,**,0.5,0.7,-,**,0.0,1.5,-,**,0.6,0.8,N,N,1.0,1.6,N,N,3.4,3.3,13894,13805,93.8,4.1,50095,12287,20.2,(X),(X),(X),22.9,(X),(X),(X),11.6,(X),(X),(X)
8600000US10987,10987,ZCTA5 10987,1377,81,134186,16643,78.5,5.1,125143,16489,38.3,6.5,46629,21484,31.2,5.0,21485,2687,0.9,0.8,8583,6259,0.9,0.9,10500,10414,24.2,5.6,36368,10193,924,70,164387,25042,12.0,4.5,119242,52483,32.5,7.4,176794,56775,39.0,7.6,178704,44454,4.1,3.3,115155,26739,10.4,5.7,148941,21860,2.1,1.9,137463,23392,3364,109,55896,6923,87.6,5.0,59320,7728,2.0,1.5,64606,23521,0.0,1.0,-,**,6.0,4.3,24779,6598,0.0,1.0,-,**,2.1,2.3,53841,32342,2.3,1.5,862,1706,4.3,2.7,44659,15785,85.6,4.8,60023,7943,39.1,(X),(X),(X),41.9,(X),(X),(X),32.4,(X),(X),(X)
8600000US10988,10988,ZCTA5 10988,287,77,71755,14770,86.8,7.7,72811,16629,18.8,10.2,5604,3729,25.4,11.9,14953,2464,2.4,3.1,10914,10942,2.4,3.3,586,756,15.7,9.4,15124,8009,212,69,86703,14920,2.8,4.3,N,N,41.0,21.9,N,N,27.4,16.0,N,N,15.6,12.5,N,N,12.3,9.1,N,N,0.9,1.6,N,N,819,258,25936,3566,91.6,7.9,26168,3880,3.8,4.5,16994,19168,0.0,3.9,-,**,0.0,3.9,-,**,0.0,3.9,-,**,1.5,2.0,N,N,3.2,3.7,N,N,6.3,5.5,22165,5663,87.4,9.4,26485,4018,47.4,(X),(X),(X),53.3,(X),(X),(X),33.1,(X),(X),(X)
8600000US10989,10989,ZCTA5 10989,3533,215,113051,7665,82.3,4.0,111879,8911,25.0,3.9,11198,4645,33.5,4.9,21808,2870,2.6,2.1,6767,1721,1.1,1.7,2168,5,24.5,4.0,37429,5736,2347,231,129077,10775,12.1,3.8,63857,14330,24.7,7.0,103186,18298,35.4,7.1,153245,19089,8.0,3.5,132549,34078,17.2,5.4,167305,20329,2.8,2.0,88069,26821,9868,693,41499,3213,79.2,3.2,43606,3856,4.4,2.5,27519,11935,0.0,0.3,-,**,14.7,2.7,36173,5317,0.0,0.3,-,**,0.5,0.7,32119,26268,1.2,0.9,23225,22911,10.6,3.0,32554,9453,69.4,3.6,45105,3892,26.4,(X),(X),(X),25.4,(X),(X),(X),19.6,(X),(X),(X)
8600000US10990,10990,ZCTA5 10990,7529,290,110697,9805,76.6,3.0,114132,10667,29.2,2.9,14906,4401,34.7,3.3,19725,1235,2.9,1.6,10805,3645,1.0,0.8,7917,3602,28.2,3.3,33691,7823,5210,274,129580,11649,14.4,3.1,70334,19726,30.8,4.1,121780,26473,29.1,3.9,162564,20281,8.1,2.5,98886,21002,14.3,3.1,152551,20724,3.3,2.1,145674,42151,20139,580,42206,3405,88.2,2.6,43147,3817,5.2,1.5,35131,7089,0.3,0.2,43268,38409,1.1,0.8,36917,19028,0.0,0.2,-,**,2.2,1.4,19965,11970,3.1,1.6,44852,36472,8.1,2.0,22528,5693,83.5,2.9,44083,3944,33.2,(X),(X),(X),33.8,(X),(X),(X),25.4,(X),(X),(X)
8600000US10992,10992,ZCTA5 10992,3304,204,102902,14495,79.2,3.7,92849,7028,20.2,3.9,37232,40069,40.1,4.0,20532,2001,5.7,2.6,9573,3896,1.3,1.2,789,400,30.1,5.2,36706,13738,2486,193,106040,8795,12.9,4.4,51207,16347,27.3,6.0,72139,10082,29.2,6.1,131606,15852,7.3,3.3,104314,16578,17.6,4.6,140056,19460,5.7,2.5,158233,57846,9839,626,35287,4841,79.7,5.6,36487,5874,3.6,1.9,45895,9908,0.4,0.6,1916,384,1.0,0.9,15739,6852,0.0,0.3,-,**,13.1,5.5,27842,8780,2.2,1.1,32993,14239,23.7,4.1,25593,5034,69.9,4.3,38684,6844,44.6,(X),(X),(X),42.7,(X),(X),(X),31.6,(X),(X),(X)
8600000US10993,10993,ZCTA5 10993,1484,176,80670,19399,75.8,5.3,70754,13025,7.1,4.1,3821,2006,36.6,8.6,20158,3449,1.9,2.2,9161,4100,1.1,1.8,763,12,31.7,9.8,54632,52739,1079,161,80109,12064,17.9,8.2,45215,22045,26.3,11.8,57464,16150,29.4,10.5,108739,26182,7.3,6.0,45673,19741,10.0,6.3,94774,23828,9.1,5.5,133442,31141,4678,523,25767,6461,59.3,11.2,28459,10490,17.3,5.2,16899,3191,0.0,0.7,-,**,6.0,3.5,26144,4469,0.0,0.7,-,**,17.0,9.6,24869,9940,0.4,0.6,N,N,41.9,7.6,20808,6165,35.0,6.0,35845,16018,29.0,(X),(X),(X),31.6,(X),(X),(X),21.4,(X),(X),(X)
8600000US10994,10994,ZCTA5 10994,2237,188,151523,17291,78.7,5.1,159050,18893,30.9,6.8,9086,3402,34.1,5.1,23948,2303,1.5,1.8,13868,13312,0.7,1.1,806,16,28.0,6.1,47911,10512,1852,191,169025,21025,15.7,5.7,74781,21756,16.3,5.3,114278,35664,42.4,8.1,190402,24683,7.5,4.6,133781,28538,14.6,5.1,227356,44011,3.5,3.1,419054,182963,7206,700,48340,5191,79.5,5.1,49544,5421,6.8,3.8,37835,11346,0.3,0.4,N,N,10.4,3.5,51698,19615,0.0,0.4,-,**,0.5,0.7,8282,4427,2.5,1.9,34311,15973,7.3,3.4,32909,11828,74.5,4.8,50116,5536,31.2,(X),(X),(X),32.4,(X),(X),(X),22.6,(X),(X),(X)
8600000US10996,10996,ZCTA5 10996,685,124,131045,33283,98.8,1.2,117797,27602,29.3,9.1,44142,66943,3.1,3.1,23590,23547,0.0,4.6,-,**,0.0,4.6,-,**,0.4,0.7,18900,24,629,113,130098,34027,1.3,1.4,N,N,53.1,10.4,N,N,36.9,8.6,N,N,6.5,6.9,N,N,2.2,2.0,N,N,0.0,5.0,N,N,7013,241,20447,4093,85.6,3.2,19626,3769,3.8,1.7,31172,25013,0.4,0.4,11588,8452,2.2,1.2,17792,9342,0.1,0.2,N,N,2.0,1.8,75001,107139,5.9,1.6,7793,2461,14.1,4.1,22695,14620,76.0,4.3,20078,4374,42.8,(X),(X),(X),45.5,(X),(X),(X),29.2,(X),(X),(X)
8600000US10998,10998,ZCTA5 10998,940,141,110531,14843,88.8,5.5,97190,14729,29.1,8.7,13086,11589,21.0,7.5,21340,3805,8.0,6.5,21288,20807,0.0,3.4,-,**,21.7,7.9,51251,17182,792,120,115069,15696,5.6,4.9,N,N,38.4,12.4,N,N,35.6,11.6,N,N,7.2,4.9,N,N,11.5,6.4,N,N,1.8,2.7,N,N,2759,394,38182,4995,97.8,2.5,38320,5088,0.4,0.7,N,N,1.1,1.6,N,N,0.1,0.3,N,N,0.0,1.2,-,**,0.0,1.2,-,**,0.6,0.9,N,N,3.8,3.8,70898,61486,94.2,4.6,36887,5677,40.7,(X),(X),(X),41.4,(X),(X),(X),30.7,(X),(X),(X)
8600000US11001,11001,ZCTA5 11001,9025,275,119168,6509,84.0,2.2,115812,6518,33.2,2.8,15626,3984,31.0,2.2,20990,1035,3.7,1.2,12243,2345,1.8,0.7,4504,1146,25.0,2.2,31435,2811,6959,219,135459,7960,9.2,1.9,63618,11067,25.3,3.2,104188,10876,34.7,3.2,158193,15603,10.2,2.1,127313,16777,15.0,2.5,183043,17572,5.5,1.8,141746,17272,27001,756,40753,2288,72.7,2.9,45658,2628,6.9,1.8,30034,5953,0.1,0.1,85759,41412,13.9,2.2,28017,2832,0.1,0.2,N,N,3.0,1.0,26221,6487,3.2,0.9,20286,6520,9.7,1.7,30444,4747,66.4,3.1,46692,2869,31.8,(X),(X),(X),33.0,(X),(X),(X),22.9,(X),(X),(X)
8600000US11003,11003,ZCTA5 11003,11889,347,97730,4329,86.6,2.1,97814,4584,16.4,1.8,11339,4856,28.4,2.3,17122,1052,4.1,1.2,10560,2146,2.2,1.0,4702,1692,17.7,2.3,24267,3591,10006,412,103215,4501,8.4,1.9,32622,7527,22.6,3.3,65425,5970,26.1,3.1,118075,7461,16.8,2.6,99409,9415,16.2,2.3,150297,11218,9.8,1.9,140145,15227,43739,1692,27888,1070,22.9,2.1,29555,1908,45.5,2.5,28775,1830,0.1,0.1,46074,23020,13.6,2.5,30259,3882,0.0,0.1,N,N,14.8,2.5,22375,4461,3.1,1.0,18101,4413,20.3,2.4,21275,3170,18.5,1.8,30389,2095,45.7,(X),(X),(X),45.2,(X),(X),(X),32.9,(X),(X),(X)
8600000US11004,11004,ZCTA5 11004,5138,245,94946,6974,78.6,4.3,97929,8143,31.7,4.6,15598,8164,33.0,4.4,18219,1367,2.3,1.3,10040,2477,1.1,1.1,4120,2453,19.0,3.4,26773,5753,3318,290,111597,7907,10.5,3.5,50270,15021,26.1,5.2,78436,10933,32.6,5.8,138167,12460,12.6,4.4,103714,23510,12.0,3.5,158540,18583,6.2,2.8,141007,18581,14500,1253,35334,3160,44.8,4.3,39889,4320,5.9,2.6,25167,5397,0.5,0.6,27766,6150,39.7,4.6,33822,6049,0.0,0.2,-,**,3.6,2.6,24903,11425,5.4,1.9,27526,11069,9.9,3.8,33290,13744,40.1,4.6,40746,4025,27.3,(X),(X),(X),27.4,(X),(X),(X),19.8,(X),(X),(X)
8600000US11005,11005,ZCTA5 11005,1566,100,100544,16638,30.3,6.5,72111,19705,65.9,6.4,63261,20124,86.0,4.9,21933,1487,2.0,1.7,12147,3508,0.0,2.1,-,**,29.4,6.2,45262,8563,450,93,158887,43743,59.6,12.1,138593,49543,34.7,10.4,146087,63194,5.8,5.2,444873,265641,0.0,7.0,-,**,0.0,7.0,-,**,0.0,7.0,-,**,2055,141,76670,12124,99.3,1.1,76913,12230,0.7,1.1,N,N,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,3.6,1.8,61638,25167,95.7,2.1,77480,12645,36.7,(X),(X),(X),25.6,(X),(X),(X),31.4,(X),(X),(X)
8600000US11010,11010,ZCTA5 11010,8145,254,100507,4340,78.0,2.7,106573,4900,25.4,2.3,11960,3055,37.1,2.9,18885,1149,2.7,1.1,9771,2502,1.5,0.7,5104,3174,24.1,2.6,22570,2212,6492,273,110720,5318,13.2,2.5,52043,7141,26.9,3.2,79678,6593,30.1,3.6,136997,9529,11.0,2.8,106269,19190,11.4,2.2,155410,17311,7.3,1.9,160134,20211,24394,979,34542,1434,84.8,3.0,36691,1678,2.2,1.4,18104,7560,0.0,0.1,-,**,5.6,1.7,28586,4327,0.0,0.1,-,**,3.6,1.7,21960,6002,3.9,1.4,17077,3625,13.1,2.3,23420,2816,78.2,3.1,37541,1750,37.1,(X),(X),(X),37.3,(X),(X),(X),27.1,(X),(X),(X)
8600000US11020,11020,ZCTA5 11020,1978,161,187606,28746,81.7,4.6,172890,23839,44.5,6.9,64540,27500,33.5,4.5,25020,2585,3.2,1.9,8881,3278,3.7,3.7,2976,2097,16.2,3.6,47597,13682,1749,159,200712,32621,13.6,4.6,97690,36296,34.1,7.2,193672,67380,27.8,5.4,226557,41150,9.1,4.1,203075,80012,9.1,3.1,314238,87171,6.3,3.6,178949,102629,6370,841,58937,9982,50.1,8.3,75081,14836,10.5,5.3,26594,9021,0.0,0.5,-,**,25.8,5.7,63667,14858,0.0,0.5,-,**,11.4,9.9,16020,2267,2.2,1.6,13841,9852,16.0,9.9,20110,5536,46.2,8.1,79191,16152,33.3,(X),(X),(X),32.8,(X),(X),(X),25.6,(X),(X),(X)
8600000US11021,11021,ZCTA5 11021,7461,294,140323,7893,77.1,2.6,143600,9129,44.3,3.8,34221,5759,34.1,3.1,19975,1230,2.1,0.9,9382,1214,1.5,0.7,5662,2764,16.6,2.3,38410,6043,4752,236,183921,12915,9.7,1.9,109409,26691,34.3,4.5,164928,25421,42.1,4.8,211570,17192,6.3,2.1,108192,26336,6.3,1.4,302310,49142,1.3,0.8,146173,60262,17467,466,60692,3989,76.8,3.0,65277,4932,2.4,1.0,25690,6210,0.5,0.4,11154,14562,15.9,2.6,51796,9115,0.0,0.2,-,**,1.4,1.0,54872,30210,2.9,1.4,28676,12851,7.5,2.4,36046,8560,71.9,2.9,67432,4779,31.9,(X),(X),(X),33.1,(X),(X),(X),24.9,(X),(X),(X)
8600000US11023,11023,ZCTA5 11023,3097,189,148164,12583,76.9,3.9,145265,13629,44.5,5.5,44036,11439,37.6,4.7,21848,2174,2.6,1.5,17573,7947,1.2,0.9,6797,6057,17.0,3.7,36518,7250,2371,169,170019,15032,12.1,3.4,102402,28884,32.9,5.9,141673,23935,32.2,5.8,229240,36239,13.2,5.1,140758,26779,7.5,3.2,207703,55115,2.1,1.6,141810,15904,9870,587,47246,4511,89.3,2.8,47876,5109,0.6,0.6,16830,2081,0.5,0.6,20143,7606,7.4,2.2,46713,20056,0.0,0.3,-,**,0.9,0.7,60967,24733,1.4,1.1,24153,18138,2.6,1.2,33605,17422,87.9,3.0,48266,5204,34.4,(X),(X),(X),37.2,(X),(X),(X),29.5,(X),(X),(X)
8600000US11024,11024,ZCTA5 11024,2247,154,150374,22351,84.1,4.3,139180,21544,48.2,7.2,42878,13605,36.9,5.2,20326,2743,1.9,1.2,7942,1281,1.0,1.1,7809,7857,11.7,4.1,24492,8470,1862,161,166193,25737,9.7,3.6,74463,45242,38.1,7.0,164468,45870,31.1,6.8,202179,53091,12.0,4.1,133875,36662,4.6,2.8,158527,77744,4.5,2.8,223290,64821,7555,467,45650,7221,87.4,4.3,48694,8210,2.6,1.9,18947,11879,0.0,0.4,-,**,5.0,2.6,35631,16416,0.1,0.1,N,N,3.6,3.2,16326,2892,1.4,1.0,18153,6847,5.6,3.5,27805,19300,85.7,4.3,48534,8333,37.8,(X),(X),(X),38.2,(X),(X),(X),27.7,(X),(X),(X)
8600000US11030,11030,ZCTA5 11030,5819,256,263272,21683,78.6,2.7,265470,20001,55.2,3.7,66068,14456,35.0,2.8,24130,1447,1.3,0.8,9554,3232,1.5,0.9,5344,1716,12.6,2.0,55053,9736,4622,231,297114,26170,13.8,2.6,110091,21142,38.9,3.6,356413,54399,30.5,3.5,312234,30116,8.3,2.5,228567,70031,6.4,1.4,362872,82980,2.1,1.0,277093,73582,17372,668,88800,7116,83.9,2.9,94384,7605,1.1,0.5,62701,60065,0.2,0.4,N,N,12.4,2.6,68389,13163,0.0,0.2,-,**,0.7,0.5,14876,11561,1.6,0.7,17485,15427,5.0,1.8,55769,26157,79.5,3.3,96264,8040,31.3,(X),(X),(X),29.9,(X),(X),(X),24.0,(X),(X),(X)
8600000US11040,11040,ZCTA5 11040,13208,278,118525,4388,80.5,1.6,121975,5315,37.1,3.0,13445,2273,36.8,2.0,21133,806,3.5,0.9,9061,1080,0.6,0.3,2821,974,22.5,1.7,26221,2328,10447,297,132872,5394,12.6,1.5,60639,6043,28.4,2.6,117572,9753,31.7,2.5,159339,11310,8.1,1.7,122695,13775,15.3,1.9,167731,13619,3.8,1.3,146541,26620,40231,910,39729,1622,59.6,2.4,41431,1908,0.8,0.4,38761,8220,0.1,0.1,37611,17883,32.1,2.2,39154,3641,0.0,0.1,-,**,4.6,1.7,32438,9064,2.8,0.9,22449,6924,11.0,2.1,28605,3476,53.3,2.5,42642,2127,25.5,(X),(X),(X),25.8,(X),(X),(X),17.7,(X),(X),(X)
8600000US11042,11042,ZCTA5 11042,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,544,220,16851,3558,62.5,5.6,17509,4985,33.8,7.5,15749,4728,0.0,5.8,-,**,1.8,3.9,N,N,0.0,5.8,-,**,1.8,3.3,N,N,0.0,5.8,-,**,5.7,7.1,13281,13276,58.6,6.9,17855,5722,-,(X),(X),(X),-,(X),(X),(X),34.4,(X),(X),(X)
8600000US11050,11050,ZCTA5 11050,11046,312,163614,7661,80.5,2.0,164398,9611,44.4,2.6,34923,5960,33.5,2.2,21995,1109,1.4,0.6,9269,1604,1.4,0.8,6842,4113,17.8,1.6,33864,3971,8057,232,192813,10684,10.5,1.8,87924,18463,35.0,3.2,190458,22482,34.6,2.9,229556,19953,8.0,2.2,134389,30721,9.3,1.8,248745,45521,2.6,1.3,137119,64130,30666,772,59576,3155,83.3,2.3,64706,3439,2.4,0.9,15855,6592,0.0,0.1,-,**,6.9,1.5,49362,8021,0.0,0.1,-,**,5.7,2.2,12167,2204,1.8,0.8,69942,49610,15.3,2.8,20670,3944,73.8,2.9,69711,3666,33.1,(X),(X),(X),34.8,(X),(X),(X),25.1,(X),(X),(X)
8600000US11096,11096,ZCTA5 11096,2530,148,63729,5977,83.6,3.7,65563,6684,9.0,3.4,6393,2330,30.4,5.2,15164,1574,10.8,3.9,7896,1194,4.2,2.8,5964,1743,10.8,3.6,12041,3047,1857,190,70725,7914,6.6,3.2,20299,5431,33.9,6.9,37977,7925,24.0,6.9,74913,12809,17.4,5.1,88222,16097,9.4,3.8,160127,25866,8.7,4.7,92892,13619,8276,872,20403,2096,32.4,6.6,26530,3793,27.4,5.7,19439,4279,0.0,0.4,-,**,2.3,1.9,9863,5656,0.0,0.4,-,**,29.8,7.7,17005,3641,8.2,6.0,14642,6386,48.6,6.8,17082,2684,23.0,4.4,28578,5354,48.6,(X),(X),(X),51.9,(X),(X),(X),33.4,(X),(X),(X)
8600000US11101,11101,ZCTA5 11101,11075,343,67121,3484,80.2,2.5,75594,4341,11.1,1.8,8600,2991,17.2,2.6,13564,962,6.0,1.4,7964,1365,6.1,1.7,5140,1512,7.7,1.7,17812,3766,5555,421,71847,5518,11.8,3.0,23473,5584,41.5,4.8,43415,5176,26.4,3.2,133246,14802,10.4,3.0,63379,8982,3.9,1.8,106234,25600,6.1,2.6,85427,17190,25537,1276,30040,1738,50.5,3.6,37274,2973,17.5,2.0,16587,2243,1.2,1.0,11833,8200,18.0,2.7,33430,4783,0.0,0.1,-,**,10.6,2.6,14806,2506,2.1,0.7,26996,8977,36.2,3.2,17261,2004,29.1,2.8,51193,4177,36.1,(X),(X),(X),33.8,(X),(X),(X),28.2,(X),(X),(X)
8600000US11102,11102,ZCTA5 11102,13873,380,67035,3429,84.1,2.0,72646,3880,14.0,1.9,6319,1672,16.7,2.1,14919,952,4.7,1.0,8406,889,2.8,0.8,4553,1670,7.2,1.7,14473,2881,7259,493,72516,5490,9.6,2.5,23578,4977,34.4,3.5,51351,6633,27.9,3.0,102308,11066,16.8,2.6,64092,15118,7.1,1.9,112747,14535,4.3,1.7,124841,47890,34529,1645,28108,1583,56.5,3.0,32373,2416,9.7,1.3,18750,3034,1.2,0.9,12425,6094,15.8,2.0,28507,3461,0.2,0.2,77082,39961,13.7,2.4,18069,3291,3.0,0.8,25125,7935,30.5,3.3,17927,1990,42.5,2.6,37366,2773,32.1,(X),(X),(X),33.3,(X),(X),(X),25.4,(X),(X),(X)
8600000US11103,11103,ZCTA5 11103,16283,410,69034,2635,82.0,1.7,73713,2893,16.1,1.4,7805,1673,22.5,1.8,16576,687,3.1,0.7,6824,955,2.3,0.7,4167,1105,9.9,1.5,17710,6830,7463,324,75787,4642,14.8,2.1,38031,10289,28.3,3.1,55684,5623,30.8,2.7,96613,9838,17.0,2.9,71889,6612,4.2,1.2,145711,33398,4.9,1.5,128083,18717,37745,1200,31345,1243,77.2,2.2,32464,1368,2.7,1.0,21886,4508,0.3,0.4,71127,95233,12.9,1.9,31378,4623,0.0,0.1,-,**,4.3,1.1,15269,2337,2.6,0.7,30521,13047,24.3,1.9,23846,2030,59.2,2.4,34678,1620,39.6,(X),(X),(X),40.0,(X),(X),(X),33.7,(X),(X),(X)
8600000US11104,11104,ZCTA5 11104,11502,346,69522,4007,84.0,2.3,72245,3555,19.8,2.2,14495,8378,18.0,2.0,14935,1137,4.0,1.3,9774,1901,2.8,1.1,4201,1531,7.6,1.7,18171,4194,5630,430,79683,6298,8.4,2.4,30386,6750,30.9,4.6,55400,8812,35.5,4.5,104502,9695,13.2,3.6,75546,10576,7.2,2.8,84826,16137,4.9,2.1,141233,66841,25729,1245,31953,2114,62.4,3.8,36734,2623,1.3,0.7,41771,15705,0.1,0.1,N,N,28.6,3.2,24689,3878,0.0,0.1,-,**,4.4,1.6,18958,4365,3.2,1.1,18322,5440,26.7,3.0,24131,2860,41.7,3.0,42437,2881,41.6,(X),(X),(X),45.0,(X),(X),(X),36.0,(X),(X),(X)
8600000US11105,11105,ZCTA5 11105,15729,371,74283,2905,82.3,1.8,78336,3228,21.3,1.9,13995,2953,23.3,2.0,15997,755,3.7,0.8,9573,969,1.7,0.5,5052,1482,10.5,1.3,15382,2181,8105,410,81511,4517,14.5,2.2,35514,5463,35.2,3.6,59507,6577,29.2,3.1,108429,8602,10.7,2.2,95569,14042,7.2,1.9,129612,12892,3.1,1.0,132787,41036,36190,1245,33537,1562,78.5,1.6,34513,1585,2.1,0.8,40802,27191,0.0,0.1,N,N,9.7,1.4,32834,5123,0.0,0.1,-,**,7.1,1.2,23152,4463,2.6,0.8,29313,7943,21.4,2.5,26403,2701,65.0,2.3,35915,1652,32.6,(X),(X),(X),33.8,(X),(X),(X),25.3,(X),(X),(X)
8600000US11106,11106,ZCTA5 11106,16704,376,65573,3844,78.6,2.2,71922,4388,17.5,1.8,11442,4611,24.3,2.1,13933,724,4.8,1.0,8124,1024,3.3,1.0,4291,916,9.9,1.5,21123,5538,8099,388,70645,5616,12.3,2.6,24397,5804,36.9,3.8,53551,6905,25.0,3.6,108263,12088,16.8,2.4,67599,7609,4.6,1.6,116440,17942,4.4,1.6,93062,40415,36869,1444,30809,1806,60.8,2.7,36498,2176,8.3,1.4,18107,2993,0.0,0.1,N,N,16.5,2.2,22156,3186,0.0,0.1,N,N,11.1,2.1,20705,4276,3.2,0.8,35716,20898,29.1,2.7,23957,3288,44.1,2.6,41142,2835,30.3,(X),(X),(X),31.5,(X),(X),(X),24.8,(X),(X),(X)
8600000US11109,11109,ZCTA5 11109,2000,187,157687,18316,93.9,3.4,160227,19621,29.4,6.5,6401,4038,6.2,3.0,22366,6828,1.7,2.2,10103,7,2.7,2.2,5447,5845,2.9,2.2,78902,40684,715,156,199406,35990,2.5,3.1,N,N,30.5,10.6,N,N,65.6,10.9,N,N,1.4,2.2,N,N,0.0,4.4,N,N,0.0,4.4,N,N,3524,387,90065,9492,73.0,4.9,91027,11710,2.7,1.9,51991,59968,0.0,0.9,-,**,18.7,5.1,99637,20967,0.0,0.9,-,**,1.2,1.1,41967,13108,4.4,2.2,69592,35757,7.5,3.6,90755,21747,66.3,4.9,90443,12678,23.9,(X),(X),(X),22.7,(X),(X),(X),20.6,(X),(X),(X)
