GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Aggregate household income in the past 12 months (in 2011 inflation-adjusted dollars),Margin of Error; Aggregate household income in the past 12 months (in 2011 inflation-adjusted dollars)
8600000US13415,13415,ZCTA5 13415,1496400,752210
8600000US13416,13416,ZCTA5 13416,48665400,6880782
8600000US13417,13417,ZCTA5 13417,86946800,11707617
8600000US13418,13418,ZCTA5 13418,12650100,7590756
8600000US13420,13420,ZCTA5 13420,37198600,11259557
8600000US13421,13421,ZCTA5 13421,341173800,29796459
8600000US13424,13424,ZCTA5 13424,63786300,11239118
8600000US13425,13425,ZCTA5 13425,48321800,5663373
8600000US13428,13428,ZCTA5 13428,32292000,5809466
8600000US13431,13431,ZCTA5 13431,53331300,8756505
8600000US13433,13433,ZCTA5 13433,25684600,4203172
8600000US13435,13435,ZCTA5 13435,6005000,2431681
8600000US13436,13436,ZCTA5 13436,4235000,1827887
8600000US13437,13437,ZCTA5 13437,10748400,2389495
8600000US13438,13438,ZCTA5 13438,98178100,10009985
8600000US13439,13439,ZCTA5 13439,83166800,9833389
8600000US13440,13440,ZCTA5 13440,998660000,36114615
8600000US13450,13450,ZCTA5 13450,2997500,1613720
8600000US13452,13452,ZCTA5 13452,87044400,8520384
8600000US13454,13454,ZCTA5 13454,13219600,2916393
8600000US13456,13456,ZCTA5 13456,117849600,15133876
8600000US13459,13459,ZCTA5 13459,55164800,6894573
8600000US13460,13460,ZCTA5 13460,97491600,11334226
8600000US13461,13461,ZCTA5 13461,91566400,7374385
8600000US13464,13464,ZCTA5 13464,23175700,4522700
8600000US13468,13468,ZCTA5 13468,13266500,3834645
8600000US13469,13469,ZCTA5 13469,13981300,7556007
8600000US13470,13470,ZCTA5 13470,11342700,2567052
8600000US13471,13471,ZCTA5 13471,69957300,7431915
8600000US13472,13472,ZCTA5 13472,9059200,7443228
8600000US13473,13473,ZCTA5 13473,15392500,3813133
8600000US13476,13476,ZCTA5 13476,71155300,10358505
8600000US13477,13477,ZCTA5 13477,43247000,11186368
8600000US13478,13478,ZCTA5 13478,81683300,17398894
8600000US13480,13480,ZCTA5 13480,85065500,9344937
8600000US13483,13483,ZCTA5 13483,7840600,5856687
8600000US13485,13485,ZCTA5 13485,18240200,4071943
8600000US13486,13486,ZCTA5 13486,17942700,5060228
8600000US13488,13488,ZCTA5 13488,4391000,2796462
8600000US13489,13489,ZCTA5 13489,11846800,2994284
8600000US13490,13490,ZCTA5 13490,45533800,14055149
8600000US13491,13491,ZCTA5 13491,82195000,10625939
8600000US13492,13492,ZCTA5 13492,360384200,29055459
8600000US13493,13493,ZCTA5 13493,39215300,4235070
8600000US13494,13494,ZCTA5 13494,8806400,3505198
8600000US13495,13495,ZCTA5 13495,49811000,12708567
8600000US13501,13501,ZCTA5 13501,653074300,27550622
8600000US13502,13502,ZCTA5 13502,699298400,29516092
8600000US13601,13601,ZCTA5 13601,864252800,41386549
8600000US13602,13602,ZCTA5 13602,8811500,5794783
8600000US13603,13603,ZCTA5 13603,142591900,16534097
8600000US13605,13605,ZCTA5 13605,106284700,12880806
8600000US13606,13606,ZCTA5 13606,76465000,12439953
8600000US13607,13607,ZCTA5 13607,40367400,7483238
8600000US13608,13608,ZCTA5 13608,32383200,4070297
8600000US13612,13612,ZCTA5 13612,70321300,9765122
8600000US13613,13613,ZCTA5 13613,51778500,7339421
8600000US13614,13614,ZCTA5 13614,7588600,3578711
8600000US13615,13615,ZCTA5 13615,25928200,5711356
8600000US13616,13616,ZCTA5 13616,37804200,6744103
8600000US13617,13617,ZCTA5 13617,217192300,23977439
8600000US13618,13618,ZCTA5 13618,65130200,15481381
8600000US13619,13619,ZCTA5 13619,252189500,21578365
8600000US13620,13620,ZCTA5 13620,41259900,6951477
8600000US13621,13621,ZCTA5 13621,17309700,8515998
8600000US13622,13622,ZCTA5 13622,64428900,12640850
8600000US13623,13623,ZCTA5 13623,2505600,1406007
8600000US13624,13624,ZCTA5 13624,130450500,17256739
8600000US13625,13625,ZCTA5 13625,45568800,5124849
8600000US13626,13626,ZCTA5 13626,45651400,8369989
8600000US13628,13628,ZCTA5 13628,5991900,2767211
8600000US13630,13630,ZCTA5 13630,32264100,7711552
8600000US13633,13633,ZCTA5 13633,7633700,2816274
8600000US13634,13634,ZCTA5 13634,95538500,12673560
8600000US13635,13635,ZCTA5 13635,18768600,3891170
8600000US13636,13636,ZCTA5 13636,7076000,3042485
8600000US13637,13637,ZCTA5 13637,86374700,14097939
8600000US13638,13638,ZCTA5 13638,7524800,3706074
8600000US13639,13639,ZCTA5 13639,3538100,1514566
8600000US13640,13640,ZCTA5 13640,10355000,7187858
8600000US13641,13641,ZCTA5 13641,2321400,1792465
8600000US13642,13642,ZCTA5 13642,180398400,14130242
8600000US13646,13646,ZCTA5 13646,62484600,7621041
8600000US13647,13647,ZCTA5 13647,928400,789011
8600000US13648,13648,ZCTA5 13648,52900600,5820932
8600000US13650,13650,ZCTA5 13650,27510900,4170061
8600000US13651,13651,ZCTA5 13651,10838700,4363198
8600000US13652,13652,ZCTA5 13652,28881500,4033116
8600000US13654,13654,ZCTA5 13654,43214200,6444913
8600000US13655,13655,ZCTA5 13655,56942500,12094561
8600000US13656,13656,ZCTA5 13656,61253100,12193616
8600000US13658,13658,ZCTA5 13658,50876600,9200397
8600000US13659,13659,ZCTA5 13659,10715000,2556278
